timestamp,set_temp,t1,t2,t3,relay_state
1438001561,22,21.81,21.06,20.63,0
1438001568,22,21.81,21.06,20.63,0
1438001576,22,21.81,21.06,20.63,0
1438001583,22,21.81,21.06,20.63,0
1438001591,22,21.81,21.06,20.56,0
1438001599,22,21.81,21.06,20.63,0
1438001607,22,21.81,21.0,20.63,1
1438001614,22,21.81,21.0,20.56,1
1438001622,22,21.81,21.06,20.63,0
1438001629,22,21.75,21.19,20.75,0
1438001637,22,21.75,21.31,20.81,0
1438001646,22,21.75,21.44,20.94,0
1438001653,22,21.75,21.56,20.94,0
1438001661,22,21.75,21.56,20.94,0
1438001668,22,21.75,21.63,20.94,0
1438001676,22,21.75,21.63,20.94,0
1438001683,22,21.75,21.63,21.0,0
1438001692,22,21.75,21.63,21.0,0
1438001699,22,21.75,21.63,21.0,0
1438001707,22,21.75,21.63,20.94,0
1438001714,22,21.75,21.63,21.0,0
1438001722,22,21.81,21.63,21.0,0
1438001729,22,21.81,21.63,21.0,0
1438001737,22,21.81,21.63,21.0,0
1438001744,22,21.81,21.63,20.94,0
1438001752,22,21.81,21.56,21.0,0
1438001759,22,21.81,21.63,20.94,0
1438001767,22,21.81,21.56,20.94,0
1438001774,22,21.81,21.56,20.94,0
1438001782,22,21.81,21.56,20.94,0
1438001789,22,21.81,21.56,20.94,0
1438001797,22,21.88,21.56,20.94,0
1438001805,22,21.81,21.5,20.94,0
1438001812,22,21.81,21.5,20.94,0
1438001820,22,21.81,21.5,20.94,0
1438001828,22,21.81,21.5,20.94,0
1438001835,22,21.81,21.5,20.94,0
1438001843,22,21.88,21.5,20.94,0
1438001853,22,21.88,21.5,20.94,0
1438001860,22,21.88,21.5,20.88,0
1438001868,22,21.94,21.44,20.88,0
1438001875,22,21.88,21.44,20.88,0
1438001883,22,21.88,21.44,20.88,0
1438001890,22,21.88,21.44,20.88,0
1438001898,22,21.88,21.38,20.88,0
1438001905,22,21.88,21.38,20.88,0
1438001913,22,21.88,21.38,20.88,0
1438001920,22,21.94,21.38,20.88,0
1438001928,22,21.94,21.38,20.81,0
1438001935,22,21.94,21.38,20.81,0
1438001943,22,21.94,21.38,20.88,0
1438001950,22,21.94,21.38,20.81,0
1438001958,22,21.94,21.31,20.81,0
1438001966,22,21.94,21.31,20.81,0
1438001974,22,21.94,21.31,20.81,0
1438001981,22,21.88,21.31,20.81,0
1438001989,22,21.88,21.25,20.81,0
1438001997,22,21.88,21.31,20.81,0
1438002004,22,21.88,21.31,20.75,0
1438002012,22,21.88,21.25,20.75,0
1438002019,22,21.88,21.25,20.75,0
1438002027,22,21.88,21.25,20.75,0
1438002036,22,21.88,21.25,20.75,0
1438002044,22,21.88,21.25,20.75,0
1438002053,22,21.81,21.19,20.75,0
1438002060,22,21.81,21.19,20.75,0
1438002068,22,21.81,21.19,20.75,0
1438002075,22,21.81,21.19,20.75,0
1438002083,22,21.81,21.19,20.69,0
1438002090,22,21.81,21.19,20.69,0
1438002098,22,21.75,21.19,20.69,0
1438002105,22,21.75,21.13,20.69,0
1438002113,22,21.75,21.13,20.69,0
1438002120,22,21.75,21.13,20.69,0
1438002128,22,21.75,21.13,20.69,0
1438002135,22,21.75,21.13,20.63,0
1438002143,22,21.75,21.13,20.63,0
1438002150,22,21.75,21.13,20.63,0
1438002158,22,21.75,21.06,20.63,0
1438002165,22,21.75,21.06,20.69,0
1438002175,22,21.75,21.06,20.69,0
1438002182,22,21.75,21.06,20.63,0
1438002190,22,21.75,21.06,20.63,0
1438002197,22,21.75,21.06,20.63,0
1438002205,22,21.75,21.06,20.63,0
1438002212,22,21.75,21.0,20.63,1
1438002220,22,21.75,21.06,20.63,0
1438002228,22,21.75,21.06,20.63,0
1438002236,22,21.75,21.13,20.69,0
1438002244,22,21.75,21.19,20.69,0
1438002251,22,21.75,21.19,20.69,0
1438002259,22,21.81,21.25,20.75,0
1438002266,22,21.75,21.25,20.75,0
1438002274,22,21.75,21.25,20.75,0
1438002281,22,21.75,21.31,20.75,0
1438002290,22,21.75,21.31,20.75,0
1438002297,22,21.81,21.25,20.75,0
1438002305,22,21.81,21.25,20.75,0
1438002312,22,21.81,21.25,20.75,0
1438002320,22,21.75,21.25,20.75,0
1438002328,22,21.81,21.25,20.75,0
1438002336,22,21.75,21.25,20.75,0
1438002343,22,21.75,21.25,20.75,0
1438002351,22,21.75,21.25,20.69,0
1438002358,22,21.75,21.25,20.75,0
1438002367,22,21.81,21.25,20.75,0
1438002374,22,21.75,21.19,20.69,0
1438002382,22,21.75,21.19,20.69,0
1438002389,22,21.75,21.19,20.69,0
1438002397,22,21.75,21.19,20.69,0
1438002404,22,21.81,21.19,20.69,0
1438002412,22,21.81,21.19,20.69,0
1438002419,22,21.81,21.19,20.69,0
1438002427,22,21.81,21.19,20.69,0
1438002434,22,21.81,21.13,20.69,0
1438002442,22,21.75,21.13,20.69,0
1438002449,22,21.75,21.13,20.69,0
1438002457,22,21.81,21.13,20.63,0
1438002464,22,21.81,21.13,20.69,0
1438002472,22,21.81,21.13,20.69,0
1438002479,22,21.81,21.13,20.63,0
1438002487,22,21.81,21.13,20.63,0
1438002494,22,21.81,21.13,20.63,0
1438002503,22,21.81,21.06,20.63,0
1438002510,22,21.81,21.06,20.63,0
1438002518,22,21.81,21.06,20.63,0
1438002525,22,21.81,21.06,20.63,0
1438002534,22,21.81,21.06,20.63,0
1438002541,22,21.81,21.06,20.56,0
1438002549,22,21.81,21.06,20.63,0
1438002556,22,21.81,21.0,20.56,1
1438002564,22,21.81,21.06,20.56,0
1438002571,22,21.81,21.06,20.63,0
1438002579,22,21.88,21.13,20.69,0
1438002586,22,21.81,21.19,20.69,0
1438002594,22,21.81,21.25,20.69,0
1438002601,22,21.88,21.25,20.69,0
1438002609,22,21.88,21.25,20.69,0
1438002616,22,21.88,21.25,20.69,0
1438002625,22,21.94,21.25,20.69,0
1438002632,22,21.94,21.25,20.75,0
1438002640,22,21.88,21.25,20.75,0
1438002648,22,21.88,21.25,20.75,0
1438002656,22,21.88,21.25,20.75,0
1438002664,22,21.88,21.25,20.69,0
1438002671,22,21.81,21.25,20.69,0
1438002680,22,21.81,21.25,20.69,0
1438002688,22,21.81,21.25,20.69,0
1438002695,22,21.81,21.25,20.69,0
1438002704,22,21.81,21.19,20.75,0
1438002712,22,21.88,21.19,20.69,0
1438002720,22,21.88,21.19,20.69,0
1438002727,22,21.88,21.19,20.69,0
1438002735,22,21.88,21.19,20.69,0
1438002743,22,21.88,21.19,20.69,0
1438002751,22,21.88,21.19,20.69,0
1438002759,22,21.88,21.19,20.69,0
1438002767,22,21.94,21.19,20.69,0
1438002775,22,21.88,21.13,20.69,0
1438002782,22,21.88,21.13,20.69,0
1438002790,22,21.88,21.13,20.63,0
1438002797,22,21.88,21.13,20.69,0
1438002805,22,21.81,21.13,20.63,0
1438002812,22,21.88,21.13,20.63,0
1438002820,22,21.88,21.13,20.63,0
1438002827,22,21.88,21.13,20.63,0
1438002835,22,21.88,21.06,20.63,0
1438002843,22,21.88,21.06,20.63,0
1438002851,22,21.81,21.06,20.63,0
1438002858,22,21.81,21.06,20.63,0
1438002866,22,21.81,21.06,20.63,0
1438002874,22,21.81,21.06,20.56,0
1438002882,22,21.81,21.06,20.56,0
1438002889,22,21.81,21.06,20.56,0
1438002897,22,21.81,21.0,20.56,1
1438002904,22,21.81,21.0,20.63,1
1438002912,22,21.81,21.06,20.63,0
1438002919,22,21.88,21.19,20.69,0
1438002927,22,21.88,21.19,20.81,0
1438002934,22,21.88,21.44,20.81,0
1438002942,22,21.88,21.44,20.88,0
1438002950,22,21.88,21.56,20.94,0
1438002957,22,21.88,21.63,20.94,0
1438002965,22,21.88,21.63,20.94,0
1438002972,22,21.88,21.63,21.0,0
1438002980,22,21.88,21.63,20.94,0
1438002988,22,21.88,21.63,21.0,0
1438002995,22,21.88,21.63,20.94,0
1438003003,22,21.94,21.63,21.0,0
1438003010,22,21.88,21.63,20.94,0
1438003018,22,21.88,21.56,20.94,0
1438003025,22,21.88,21.56,20.94,0
1438003033,22,21.88,21.56,20.94,0
1438003040,22,21.88,21.56,20.94,0
1438003048,22,21.88,21.56,20.94,0
1438003055,22,21.88,21.56,20.94,0
1438003063,22,21.88,21.56,20.94,0
1438003071,22,21.88,21.5,20.94,0
1438003078,22,21.88,21.5,20.94,0
1438003087,22,21.81,21.5,20.94,0
1438003094,22,21.81,21.5,20.94,0
1438003102,22,21.81,21.5,20.88,0
1438003110,22,21.81,21.5,20.94,0
1438003118,22,21.81,21.5,20.88,0
1438003126,22,21.88,21.44,20.94,0
1438003134,22,21.88,21.44,20.88,0
1438003141,22,21.88,21.44,20.88,0
1438003149,22,21.88,21.44,20.88,0
1438003156,22,21.88,21.44,20.88,0
1438003164,22,21.88,21.44,20.88,0
1438003172,22,21.94,21.44,20.88,0
1438003179,22,21.88,21.38,20.88,0
1438003188,22,21.88,21.44,20.88,0
1438003197,22,21.88,21.38,20.88,0
1438003204,22,21.88,21.38,20.81,0
1438003212,22,21.88,21.38,20.81,0
1438003219,22,21.88,21.38,20.81,0
1438003227,22,21.94,21.31,20.81,0
1438003234,22,21.88,21.31,20.81,0
1438003242,22,21.88,21.31,20.81,0
1438003249,22,21.88,21.31,20.81,0
1438003257,22,21.88,21.31,20.81,0
1438003266,22,21.88,21.31,20.81,0
1438003274,22,21.88,21.25,20.81,0
1438003281,22,21.88,21.25,20.75,0
1438003290,22,21.88,21.25,20.75,0
1438003297,22,21.88,21.25,20.75,0
1438003305,22,21.88,21.25,20.75,0
1438003312,22,21.88,21.25,20.75,0
1438003320,22,21.88,21.19,20.75,0
1438003328,22,21.88,21.19,20.69,0
1438003335,22,21.88,21.19,20.75,0
1438003343,22,21.88,21.19,20.69,0
1438003350,22,21.88,21.19,20.69,0
1438003358,22,21.88,21.19,20.69,0
1438003365,22,21.88,21.13,20.69,0
1438003374,22,21.88,21.19,20.69,0
1438003381,22,21.88,21.13,20.69,0
1438003389,22,21.88,21.13,20.69,0
1438003396,22,21.88,21.13,20.69,0
1438003404,22,21.88,21.13,20.69,0
1438003411,22,21.88,21.13,20.63,0
1438003419,22,21.81,21.06,20.63,0
1438003426,22,21.81,21.06,20.63,0
1438003434,22,21.81,21.06,20.63,0
1438003442,22,21.81,21.06,20.63,0
1438003450,22,21.81,21.06,20.63,0
1438003457,22,21.81,21.06,20.63,0
1438003465,22,21.81,21.06,20.63,0
1438003473,22,21.81,21.06,20.63,0
1438003481,22,21.81,21.0,20.56,1
1438003489,22,21.81,21.06,20.63,0
1438003496,22,21.81,21.06,20.63,0
1438003504,22,21.81,21.13,20.63,0
1438003511,22,21.75,21.19,20.69,0
1438003519,22,21.81,21.25,20.75,0
1438003526,22,21.81,21.25,20.75,0
1438003534,22,21.81,21.31,20.75,0
1438003541,22,21.88,21.31,20.75,0
1438003549,22,21.88,21.25,20.75,0
1438003557,22,21.81,21.31,20.75,0
1438003564,22,21.88,21.31,20.75,0
1438003572,22,21.81,21.31,20.75,0
1438003580,22,21.88,21.31,20.75,0
1438003587,22,21.81,21.25,20.75,0
1438003595,22,21.88,21.25,20.75,0
1438003602,22,21.81,21.25,20.75,0
1438003610,22,21.88,21.25,20.69,0
1438003617,22,21.81,21.25,20.75,0
1438003625,22,21.88,21.25,20.75,0
1438003632,22,21.88,21.25,20.69,0
1438003640,22,21.88,21.19,20.75,0
1438003648,22,21.94,21.19,20.75,0
1438003657,22,21.94,21.25,20.69,0
1438003664,22,21.94,21.19,20.69,0
1438003672,22,21.94,21.19,20.69,0
1438003679,22,21.94,21.19,20.69,0
1438003687,22,21.94,21.19,20.69,0
1438003696,22,21.94,21.19,20.69,0
1438003703,22,21.94,21.19,20.69,0
1438003711,22,21.94,21.13,20.69,0
1438003718,22,21.94,21.13,20.69,0
1438003727,22,22.0,21.13,20.69,0
1438003735,22,22.06,21.13,20.63,0
1438003743,22,22.06,21.13,20.69,0
1438003751,22,22.06,21.13,20.63,0
1438003758,22,22.06,21.06,20.63,0
1438003766,22,22.06,21.06,20.63,0
1438003773,22,22.06,21.06,20.63,0
1438003781,22,22.06,21.06,20.63,0
1438003788,22,22.06,21.06,20.63,0
1438003798,22,22.06,21.06,20.63,0
1438003806,22,22.0,21.06,20.63,0
1438003814,22,22.0,21.06,20.63,0
1438003822,22,22.0,21.06,20.56,0
1438003830,22,22.0,21.0,20.56,1
1438003838,22,22.0,21.0,20.56,1
1438003846,22,22.0,21.13,20.56,0
1438003853,22,22.0,21.25,20.75,0
1438003862,22,22.06,21.38,20.88,0
1438003869,22,22.13,21.56,20.88,0
1438003878,22,22.13,21.63,21.0,0
1438003885,22,22.13,21.63,21.0,0
1438003893,22,22.13,21.69,21.0,0
1438003900,22,22.19,21.69,21.0,0
1438003909,22,22.19,21.69,21.0,0
1438003916,22,22.13,21.69,21.06,0
1438003924,22,22.13,21.69,21.0,0
1438003931,22,22.13,21.69,21.0,0
1438003939,22,22.13,21.69,21.0,0
1438003947,22,22.06,21.69,21.0,0
1438003954,22,22.06,21.69,21.0,0
1438003962,22,22.06,21.63,21.0,0
1438003969,22,22.06,21.63,21.0,0
1438003977,22,22.06,21.63,21.0,0
1438003985,22,22.06,21.63,21.0,0
1438003994,22,22.06,21.63,21.0,0
1438004001,22,22.06,21.63,21.0,0
1438004009,22,22.06,21.56,21.0,0
1438004017,22,22.06,21.56,20.94,0
1438004024,22,22.06,21.56,21.0,0
1438004032,22,22.06,21.56,21.0,0
1438004039,22,22.06,21.56,20.94,0
1438004047,22,22.06,21.56,20.94,0
1438004054,22,22.06,21.56,20.94,0
1438004062,22,22.06,21.56,20.94,0
1438004069,22,22.06,21.56,20.94,0
1438004077,22,22.06,21.5,20.94,0
1438004084,22,22.13,21.5,20.94,0
1438004092,22,22.0,21.5,20.94,0
1438004100,22,21.94,21.5,20.94,0
1438004107,22,21.94,21.5,20.94,0
1438004115,22,21.94,21.44,20.94,0
1438004122,22,22.0,21.44,20.88,0
1438004130,22,22.0,21.44,20.88,0
1438004137,22,21.94,21.44,20.88,0
1438004145,22,21.94,21.44,20.88,0
1438004152,22,21.94,21.44,20.88,0
1438004160,22,21.94,21.38,20.88,0
1438004167,22,22.0,21.38,20.88,0
1438004175,22,21.94,21.38,20.88,0
1438004182,22,21.94,21.38,20.88,0
1438004190,22,21.88,21.38,20.81,0
1438004197,22,21.88,21.38,20.81,0
1438004205,22,21.94,21.31,20.81,0
1438004212,22,22.0,21.31,20.81,0
1438004221,22,22.06,21.31,20.81,0
1438004228,22,22.06,21.31,20.81,0
1438004236,22,22.13,21.31,20.81,0
1438004244,22,22.19,21.31,20.81,0
1438004251,22,22.19,21.25,20.75,0
1438004260,22,22.19,21.25,20.75,0
1438004267,22,22.13,21.25,20.75,0
1438004275,22,22.13,21.25,20.75,0
1438004282,22,22.13,21.25,20.75,0
1438004290,22,22.13,21.25,20.75,0
1438004297,22,22.13,21.25,20.75,0
1438004305,22,22.13,21.19,20.75,0
1438004312,22,22.13,21.19,20.75,0
1438004320,22,22.06,21.19,20.69,0
1438004328,22,22.13,21.19,20.69,0
1438004336,22,22.13,21.19,20.69,0
1438004343,22,22.06,21.19,20.69,0
1438004351,22,22.06,21.13,20.69,0
1438004358,22,22.06,21.13,20.69,0
1438004366,22,22.06,21.13,20.69,0
1438004375,22,22.06,21.13,20.69,0
1438004382,22,22.06,21.13,20.69,0
1438004391,22,22.0,21.13,20.69,0
1438004399,22,22.06,21.13,20.69,0
1438004407,22,22.06,21.06,20.63,0
1438004416,22,22.0,21.13,20.63,0
1438004423,22,22.06,21.06,20.63,0
1438004431,22,22.0,21.06,20.63,0
1438004438,22,22.0,21.06,20.63,0
1438004446,22,22.0,21.06,20.63,0
1438004453,22,22.0,21.06,20.63,0
1438004461,22,22.0,21.0,20.63,1
1438004468,22,22.06,21.06,20.63,0
1438004477,22,22.06,21.06,20.63,0
1438004484,22,22.0,21.13,20.69,0
1438004492,22,22.0,21.19,20.69,0
1438004499,22,22.0,21.25,20.69,0
1438004507,22,22.06,21.25,20.75,0
1438004514,22,22.06,21.31,20.75,0
1438004523,22,22.06,21.25,20.75,0
1438004530,22,22.06,21.25,20.75,0
1438004538,22,22.06,21.25,20.75,0
1438004545,22,22.06,21.25,20.75,0
1438004553,22,22.06,21.25,20.75,0
1438004560,22,22.13,21.25,20.75,0
1438004568,22,22.13,21.25,20.75,0
1438004576,22,22.13,21.25,20.75,0
1438004584,22,22.19,21.25,20.75,0
1438004592,22,22.13,21.25,20.69,0
1438004599,22,22.19,21.25,20.69,0
1438004609,22,22.19,21.25,20.75,0
1438004616,22,22.19,21.25,20.69,0
1438004624,22,22.19,21.19,20.69,0
1438004633,22,22.19,21.19,20.75,0
1438004640,22,22.19,21.19,20.75,0
1438004648,22,22.19,21.19,20.75,0
1438004655,22,22.19,21.19,20.69,0
1438004663,22,22.19,21.19,20.69,0
1438004670,22,22.19,21.19,20.69,0
1438004678,22,22.19,21.13,20.69,0
1438004685,22,22.13,21.13,20.69,0
1438004694,22,22.13,21.13,20.69,0
1438004701,22,22.13,21.13,20.63,0
1438004709,22,22.13,21.13,20.69,0
1438004716,22,22.13,21.13,20.69,0
1438004724,22,22.13,21.13,20.63,0
1438004732,22,22.13,21.13,20.63,0
1438004740,22,22.13,21.13,20.63,0
1438004748,22,22.13,21.06,20.63,0
1438004755,22,22.19,21.06,20.63,0
1438004764,22,22.19,21.06,20.63,0
1438004771,22,22.19,21.06,20.63,0
1438004779,22,22.19,21.06,20.63,0
1438004787,22,22.19,21.06,20.63,0
1438004795,22,22.19,21.06,20.63,0
1438004802,22,22.19,21.06,20.63,0
1438004810,22,22.19,21.06,20.63,0
1438004817,22,22.19,21.06,20.56,0
1438004825,22,22.13,21.0,20.63,1
1438004832,22,22.13,21.0,20.56,1
1438004841,22,22.13,21.06,20.63,0
1438004848,22,22.13,21.19,20.69,0
1438004856,22,22.25,21.38,20.81,0
1438004863,22,22.31,21.5,20.88,0
1438004871,22,22.44,21.56,20.94,0
1438004880,22,22.56,21.63,20.94,0
1438004888,22,22.56,21.63,21.0,0
1438004896,22,22.56,21.63,21.0,0
1438004905,22,22.5,21.69,21.0,0
1438004912,22,22.5,21.63,21.0,0
1438004921,22,22.5,21.69,21.0,0
1438004928,22,22.5,21.63,21.0,0
1438004937,22,22.5,21.63,21.0,0
1438004944,22,22.5,21.63,21.0,0
1438004954,22,22.5,21.63,21.0,0
1438004962,22,22.44,21.63,21.0,0
1438004969,22,22.44,21.63,21.0,0
1438004977,22,22.44,21.63,21.0,0
1438004985,22,22.44,21.56,21.0,0
1438004993,22,22.44,21.63,21.0,0
1438005001,22,22.44,21.56,20.94,0
1438005008,22,22.44,21.56,20.94,0
1438005016,22,22.44,21.56,20.94,0
1438005023,22,22.44,21.56,20.94,0
1438005031,22,22.44,21.5,20.94,0
1438005039,22,22.44,21.56,20.94,0
1438005047,22,22.44,21.5,20.94,0
1438005054,22,22.44,21.5,20.94,0
1438005063,22,22.44,21.5,20.94,0
1438005070,22,22.38,21.5,20.94,0
1438005079,22,22.44,21.5,20.94,0
1438005086,22,22.44,21.44,20.88,0
1438005094,22,22.44,21.44,20.88,0
1438005101,22,22.44,21.44,20.88,0
1438005109,22,22.38,21.44,20.88,0
1438005118,22,22.38,21.44,20.88,0
1438005126,22,22.38,21.44,20.88,0
1438005134,22,22.38,21.44,20.88,0
1438005142,22,22.38,21.44,20.88,0
1438005149,22,22.38,21.38,20.88,0
1438005157,22,22.38,21.38,20.88,0
1438005164,22,22.38,21.38,20.81,0
1438005172,22,22.38,21.38,20.81,0
1438005180,22,22.38,21.31,20.81,0
1438005188,22,22.38,21.31,20.81,0
1438005196,22,22.38,21.31,20.81,0
1438005204,22,22.38,21.31,20.81,0
1438005211,22,22.38,21.31,20.81,0
1438005219,22,22.38,21.31,20.81,0
1438005226,22,22.38,21.25,20.75,0
1438005234,22,22.38,21.25,20.75,0
1438005241,22,22.38,21.25,20.75,0
1438005249,22,22.38,21.25,20.75,0
1438005256,22,22.38,21.25,20.75,0
1438005264,22,22.38,21.25,20.75,0
1438005271,22,22.38,21.25,20.75,0
1438005279,22,22.31,21.19,20.75,0
1438005286,22,22.38,21.19,20.75,0
1438005295,22,22.38,21.19,20.75,0
1438005302,22,22.38,21.19,20.75,0
1438005310,22,22.31,21.19,20.69,0
1438005318,22,22.31,21.13,20.69,0
1438005326,22,22.31,21.19,20.69,0
1438005335,22,22.38,21.13,20.69,0
1438005343,22,22.31,21.13,20.69,0
1438005352,22,22.31,21.13,20.69,0
1438005360,22,22.38,21.13,20.69,0
1438005368,22,22.31,21.13,20.69,0
1438005376,22,22.31,21.13,20.69,0
1438005383,22,22.31,21.13,20.69,0
1438005391,22,22.31,21.06,20.63,0
1438005398,22,22.31,21.06,20.63,0
1438005407,22,22.31,21.06,20.63,0
1438005414,22,22.31,21.06,20.63,0
1438005422,22,22.31,21.06,20.63,0
1438005430,22,22.38,21.06,20.63,0
1438005438,22,22.31,21.06,20.63,0
1438005445,22,22.31,21.06,20.56,0
1438005453,22,22.31,21.06,20.63,0
1438005460,22,22.31,21.06,20.63,0
1438005469,22,22.31,21.0,20.63,1
1438005477,22,22.31,21.0,20.63,1
1438005485,22,22.25,21.06,20.63,0
1438005492,22,22.25,21.19,20.75,0
1438005500,22,22.25,21.38,20.88,0
1438005508,22,22.25,21.5,20.94,0
1438005515,22,22.5,21.56,20.94,0
1438005523,22,22.5,21.56,20.94,0
1438005530,22,22.5,21.63,21.0,0
1438005538,22,22.5,21.63,21.0,0
1438005545,22,22.5,21.63,21.0,0
1438005553,22,22.56,21.63,21.0,0
1438005560,22,22.56,21.63,21.0,0
1438005568,22,22.56,21.63,21.0,0
1438005575,22,22.56,21.63,21.0,0
1438005583,22,22.56,21.63,21.0,0
1438005590,22,22.56,21.63,21.0,0
1438005598,22,22.56,21.63,21.0,0
1438005605,22,22.5,21.63,21.0,0
1438005613,22,22.5,21.63,21.0,0
1438005620,22,22.5,21.56,21.0,0
1438005628,22,22.5,21.56,21.0,0
1438005636,22,22.5,21.56,20.94,0
1438005644,22,22.44,21.56,21.0,0
1438005651,22,22.44,21.56,20.94,0
1438005659,22,22.44,21.56,20.94,0
1438005666,22,22.44,21.56,20.94,0
1438005674,22,22.44,21.5,20.94,0
1438005681,22,22.44,21.5,20.94,0
1438005689,22,22.38,21.5,20.94,0
1438005697,22,22.38,21.5,20.94,0
1438005705,22,22.38,21.5,20.94,0
1438005712,22,22.38,21.5,20.94,0
1438005720,22,22.38,21.44,20.88,0
1438005727,22,22.38,21.5,20.88,0
1438005735,22,22.31,21.44,20.88,0
1438005742,22,22.38,21.44,20.88,0
1438005750,22,22.31,21.44,20.88,0
1438005757,22,22.31,21.44,20.88,0
1438005765,22,22.31,21.44,20.88,0
1438005772,22,22.31,21.38,20.88,0
1438005780,22,22.31,21.38,20.88,0
1438005787,22,22.31,21.38,20.88,0
1438005795,22,22.31,21.38,20.88,0
1438005802,22,22.38,21.38,20.88,0
1438005810,22,22.38,21.38,20.81,0
1438005817,22,22.38,21.38,20.81,0
1438005825,22,22.38,21.31,20.81,0
1438005832,22,22.38,21.31,20.81,0
1438005840,22,22.38,21.31,20.81,0
1438005847,22,22.31,21.31,20.81,0
1438005855,22,22.31,21.31,20.81,0
1438005862,22,22.31,21.31,20.81,0
1438005870,22,22.31,21.25,20.81,0
1438005877,22,22.31,21.25,20.75,0
1438005885,22,22.31,21.25,20.75,0
1438005892,22,22.31,21.25,20.75,0
1438005900,22,22.31,21.25,20.75,0
1438005907,22,22.31,21.25,20.75,0
1438005915,22,22.31,21.25,20.75,0
1438005922,22,22.31,21.25,20.75,0
1438005930,22,22.31,21.19,20.75,0
1438005937,22,22.31,21.19,20.75,0
1438005945,22,22.25,21.19,20.69,0
1438005952,22,22.25,21.19,20.69,0
1438005960,22,22.25,21.19,20.75,0
1438005967,22,22.25,21.19,20.69,0
1438005975,22,22.25,21.19,20.69,0
1438005983,22,22.25,21.19,20.69,0
1438005991,22,22.25,21.13,20.69,0
1438005999,22,22.25,21.19,20.69,0
1438006007,22,22.25,21.19,20.69,0
1438006014,22,22.19,21.13,20.69,0
1438006022,22,22.19,21.13,20.69,0
1438006030,22,22.19,21.13,20.69,0
1438006037,22,22.19,21.13,20.63,0
1438006045,22,22.19,21.06,20.63,0
1438006052,22,22.19,21.06,20.63,0
1438006060,22,22.19,21.06,20.63,0
1438006068,22,22.19,21.06,20.63,0
1438006075,22,22.19,21.06,20.63,0
1438006083,22,22.19,21.06,20.63,0
1438006091,22,22.19,21.06,20.63,0
1438006098,22,22.19,21.06,20.63,0
1438006106,22,22.19,21.0,20.63,1
1438006113,22,22.19,21.0,20.56,1
1438006121,22,22.19,21.06,20.63,0
1438006128,22,22.25,21.19,20.75,0
1438006136,22,22.38,21.31,20.81,0
1438006143,22,22.38,21.44,20.88,0
1438006151,22,22.5,21.5,20.88,0
1438006158,22,22.56,21.56,20.94,0
1438006166,22,22.56,21.56,20.94,0
1438006173,22,22.56,21.56,20.94,0
1438006181,22,22.56,21.63,20.94,0
1438006190,22,22.56,21.63,21.0,0
1438006198,22,22.56,21.63,20.94,0
1438006205,22,22.56,21.63,20.94,0
1438006213,22,22.5,21.63,21.0,0
1438006220,22,22.5,21.63,21.0,0
1438006228,22,22.5,21.56,21.0,0
1438006235,22,22.5,21.56,20.94,0
1438006243,22,22.5,21.56,20.94,0
1438006250,22,22.5,21.56,20.94,0
1438006258,22,22.5,21.56,20.94,0
1438006266,22,22.5,21.56,20.94,0
1438006274,22,22.5,21.56,20.94,0
1438006282,22,22.5,21.56,20.94,0
1438006289,22,22.5,21.5,20.94,0
1438006297,22,22.5,21.5,20.94,0
1438006304,22,22.5,21.5,20.94,0
1438006312,22,22.5,21.5,20.94,0
1438006320,22,22.5,21.5,20.94,0
1438006328,22,22.44,21.5,20.94,0
1438006335,22,22.44,21.5,20.88,0
1438006343,22,22.44,21.44,20.88,0
1438006350,22,22.44,21.44,20.94,0
1438006358,22,22.38,21.44,20.88,0
1438006365,22,22.38,21.44,20.88,0
1438006374,22,22.38,21.44,20.88,0
1438006381,22,22.38,21.44,20.88,0
1438006389,22,22.31,21.44,20.88,0
1438006396,22,22.31,21.38,20.88,0
1438006404,22,22.38,21.38,20.88,0
1438006411,22,22.38,21.38,20.88,0
1438006419,22,22.31,21.38,20.88,0
1438006426,22,22.31,21.38,20.88,0
1438006434,22,22.31,21.38,20.88,0
1438006441,22,22.31,21.38,20.81,0
1438006449,22,22.31,21.38,20.81,0
1438006456,22,22.31,21.38,20.81,0
1438006464,22,22.31,21.31,20.81,0
1438006472,22,22.31,21.31,20.81,0
1438006480,22,22.31,21.31,20.81,0
1438006487,22,22.31,21.31,20.81,0
1438006495,22,22.31,21.25,20.81,0
1438006502,22,22.31,21.25,20.75,0
1438006510,22,22.31,21.25,20.75,0
1438006517,22,22.31,21.25,20.75,0
1438006525,22,22.38,21.25,20.75,0
1438006532,22,22.38,21.25,20.75,0
1438006540,22,22.44,21.25,20.75,0
1438006547,22,22.5,21.25,20.75,0
1438006555,22,22.44,21.19,20.75,0
1438006562,22,22.44,21.19,20.75,0
1438006570,22,22.44,21.19,20.75,0
1438006578,22,22.44,21.19,20.69,0
1438006585,22,22.44,21.19,20.69,0
1438006593,22,22.38,21.19,20.69,0
1438006600,22,22.38,21.19,20.69,0
1438006608,22,22.38,21.13,20.69,0
1438006615,22,22.38,21.13,20.69,0
1438006623,22,22.38,21.13,20.69,0
1438006631,22,22.38,21.13,20.69,0
1438006638,22,22.38,21.13,20.69,0
1438006646,22,22.31,21.13,20.63,0
1438006653,22,22.31,21.13,20.69,0
1438006661,22,22.31,21.06,20.69,0
1438006669,22,22.31,21.06,20.63,0
